Student ID,Name,Registered Exams
1004,Kelly Howard,IOT;Advanced C
1005,Monica Buchanan,Fundamentals EEE;DSA;DBMS;Compiler Design;Computer Networks;Java Programming;OS
1006,John Marshall,Fundamentals EEE;Blockchain Technologies;OS;Data Visualization
1007,Kristin Ross,Advanced C;Java Programming
1008,Jacob Foster,Compiler Design
1009,Michelle Fox,Advanced C;Cloud Computing;Blockchain Technologies;Microprocessors;Discrete Maths;Data Visualization;DBMS
1010,Dr. Aaron Johnston,Microprocessors
1011,Hailey Murphy,Blockchain Technologies;Compiler Design;Computer Networks
1012,Randall Dominguez,Advanced C;DSA;IOT;Blockchain Technologies
1013,Monique Schwartz,Discrete Maths;IOT
1014,Keith Smith,Cloud Computing;Advanced C;Microprocessors;Computer Networks
1015,Deanna Bennett,Discrete Maths;DBMS;IOT;Computer Networks;Microprocessors
1016,Hunter Taylor,Advanced C;Programming Paradigms;Cloud Computing
1017,Mitchell Stewart,Compiler Design;Java Programming;OS;IOT
1018,Lucas Gonzalez,Compiler Design;DSA;DBMS;Advanced C
1019,Nicole Cain,Data Visualization;Advanced C;Fundamentals EEE;Cloud Computing;Discrete Maths
1020,Alexandra Jones,Data Visualization;IOT;Java Programming;OS
1021,Hannah Rivas,Programming Paradigms;Compiler Design;Cloud Computing;OOPS;OS;Java Programming;Computer Networks
1022,Hannah Robbins,DSA;OOPS;Microprocessors
1023,Jennifer Soto,IOT;Cloud Computing
1024,Eric Coleman,Data Visualization;Programming Paradigms;Discrete Maths;OOPS
1025,Mary White,Computer Networks;Compiler Design;Advanced C
1026,Karen Brown,OS;Java Programming;Discrete Maths
1027,Christina Garza,Fundamentals EEE;OOPS;IOT;DBMS;Data Visualization;Discrete Maths;Blockchain Technologies
1028,Michelle Dean,Advanced C;DBMS;Java Programming;Microprocessors;Discrete Maths;OOPS
1029,Peter Ross,DSA;OOPS
1030,Jennifer Lee,IOT;Fundamentals EEE;Cloud Computing;Blockchain Technologies;Compiler Design;DBMS
1031,Thomas Butler,Computer Networks;Cloud Computing;Blockchain Technologies
1032,Helen Torres,Microprocessors;Programming Paradigms
1033,Kristin Nelson,Microprocessors;Fundamentals EEE;Computer Networks;DSA
1034,Katelyn Jacobs,Cloud Computing;DBMS;Data Visualization;Computer Networks;OOPS
1035,Brittany Stephens,Compiler Design;Data Visualization;Advanced C;OS;IOT;Programming Paradigms;OOPS
1036,Vanessa Young,Cloud Computing;Advanced C;Computer Networks;DBMS;Discrete Maths
1037,Brian Ross,Discrete Maths;Compiler Design;OS;IOT
1038,Martin Holland,DBMS;DSA;Discrete Maths;Advanced C;Fundamentals EEE;OOPS;Blockchain Technologies
1039,Mitchell Flores,Compiler Design;DBMS;Advanced C;Computer Networks;Cloud Computing;DSA
1040,Steven French,Java Programming
1041,Jennifer Bush,Blockchain Technologies;Microprocessors;Data Visualization;Cloud Computing
1042,Sherry Moran,DSA;Discrete Maths;Cloud Computing;Advanced C;OOPS;Compiler Design;IOT
1043,Leslie Scott,OS;OOPS;Compiler Design;Discrete Maths
1044,Eric Edwards,OOPS;Microprocessors;Fundamentals EEE;Compiler Design
1045,Patrick Newman,Discrete Maths;Computer Networks;Advanced C;Cloud Computing;Data Visualization
1046,Shane Singh,Discrete Maths;IOT;Java Programming;OS;Cloud Computing;Fundamentals EEE;Computer Networks
1047,Michael Conrad,DBMS;Programming Paradigms
1048,Madeline Jones,Data Visualization;Discrete Maths
1049,Megan Sawyer,Blockchain Technologies;OOPS;Discrete Maths
1050,Louis Sanchez,IOT;OS;Java Programming
1051,Jennifer Shaw,OS;Java Programming;Compiler Design;Advanced C;Microprocessors;DSA
1052,Christopher Davis,Blockchain Technologies;Cloud Computing;DSA;Computer Networks;Compiler Design;Microprocessors
1053,Jason Hunt,Data Visualization;Microprocessors;Programming Paradigms;Compiler Design
1054,Barbara Garrett,OS;Computer Networks
1055,Ryan Bailey,DSA;Computer Networks
1056,Priscilla Williams,Computer Networks;DSA;OS
1057,Sherri Hall,Programming Paradigms;DSA;Microprocessors;Computer Networks;Compiler Design
1058,Ricky Bryant,OOPS
1059,Carla Walters,Programming Paradigms;Java Programming
1060,Alex Cline,Advanced C;Microprocessors
1061,Alexander Giles,Compiler Design;Discrete Maths;Data Visualization;Java Programming;DSA;Microprocessors
1062,Troy Jimenez,Data Visualization
1063,Nicole Walker,OS;DSA;Computer Networks;Programming Paradigms;Java Programming;Discrete Maths;Microprocessors
1064,Michael Adams,Compiler Design;Fundamentals EEE;DBMS
1065,Nathaniel Smith,DSA;Compiler Design;IOT;Blockchain Technologies;OOPS;Microprocessors
1066,Victor Anderson,Java Programming;Programming Paradigms;Blockchain Technologies
1067,Pamela Hunt,Programming Paradigms;DBMS;Advanced C;IOT;Blockchain Technologies;Compiler Design;Fundamentals EEE
1068,Katie Anthony,Discrete Maths;Programming Paradigms;Computer Networks
1069,Jorge Rogers,Microprocessors
1070,Angela Garner,Cloud Computing
1071,Jeffrey Marshall,OOPS;Discrete Maths
1072,Karen White,Data Visualization;Java Programming;Fundamentals EEE;Microprocessors;Programming Paradigms;Cloud Computing
1073,Roger Vang,Discrete Maths;Microprocessors
1074,Paul Sanders,Java Programming;Fundamentals EEE;Advanced C;OS
1075,Samuel Snyder,Cloud Computing;OOPS
1076,Kevin Hubbard,DSA
1077,Joel Wiggins,Data Visualization;Programming Paradigms;IOT;Microprocessors;DBMS;Discrete Maths
1078,Justin Dodson,Programming Paradigms;Advanced C;Fundamentals EEE;Java Programming;DBMS;IOT;Microprocessors
1079,Jimmy Craig,Data Visualization;OS;Programming Paradigms;OOPS;Discrete Maths;Compiler Design
1080,Dennis Gomez,Discrete Maths;Java Programming
1081,Katrina Macdonald,IOT
1082,Tracy Collier,Cloud Computing;OS;Computer Networks;Programming Paradigms;Data Visualization
1083,Robert Davis,Cloud Computing;OOPS;Fundamentals EEE;DSA;Discrete Maths;Microprocessors;Advanced C
1084,Carla Taylor,Discrete Maths;Advanced C;Blockchain Technologies;OS;Cloud Computing;DBMS;OOPS
1085,Jennifer Walker,Compiler Design;Discrete Maths;DBMS;Computer Networks
1086,Travis Hill,Programming Paradigms;OOPS;Blockchain Technologies;Data Visualization;Advanced C;Java Programming
1087,Leslie Daniel,IOT;Java Programming;Fundamentals EEE;Blockchain Technologies;OOPS;DBMS
1088,Melissa Martin,Discrete Maths
1089,Jenny Henderson,Microprocessors;IOT;Blockchain Technologies;Cloud Computing;Computer Networks;Java Programming
1090,Heather Hill,Discrete Maths;Microprocessors;OOPS;DBMS;Cloud Computing
1091,Kimberly Hanson,Cloud Computing;Blockchain Technologies
1092,Timothy Carson,Cloud Computing;Java Programming;IOT;Blockchain Technologies;Advanced C
1093,Amy Soto,DSA;DBMS;Fundamentals EEE;Cloud Computing;Advanced C;Data Visualization
1094,Michael Morgan,Advanced C;Blockchain Technologies;Compiler Design;OS
1095,Michael Nelson,DSA;Computer Networks;Discrete Maths;DBMS
1096,Elizabeth Sanford,Microprocessors;OOPS;Data Visualization;OS;Advanced C;DBMS;DSA
1097,Melissa Romero,Discrete Maths;Microprocessors;Computer Networks;Programming Paradigms;Cloud Computing;Advanced C;DBMS
1098,Teresa Norton,Java Programming;Fundamentals EEE;Microprocessors;Data Visualization;Discrete Maths
1099,Felicia Moody,OOPS;Cloud Computing;Java Programming
1100,Susan Jones,IOT;Advanced C;DSA;OOPS;Discrete Maths;Compiler Design;Fundamentals EEE
1101,Rebecca Davis,Discrete Maths;Fundamentals EEE
1102,Eric Parker,IOT;OOPS;Fundamentals EEE;DSA;DBMS;Cloud Computing;Advanced C
1103,Jill Huynh,Java Programming
1104,Dustin Edwards,OOPS;Data Visualization;Programming Paradigms;OS;Compiler Design
1105,Ashley Mcfarland,IOT
1106,Paul Davis,DBMS
1107,Sheila Garner,Data Visualization;Advanced C
1108,Matthew Richards,IOT;DSA;Fundamentals EEE;Compiler Design;Advanced C
1109,Mary Richardson,Blockchain Technologies
1110,Victoria Wheeler,Programming Paradigms;IOT;Discrete Maths;Data Visualization
1111,Jeffrey Parker,Discrete Maths;DBMS;Java Programming;Programming Paradigms
1112,Abigail Guerrero,Java Programming
1113,Cynthia Day,DSA;Fundamentals EEE;OOPS;IOT;DBMS;Computer Networks;Programming Paradigms
1114,John Fowler,Programming Paradigms
1115,Thomas Watson,OOPS;Advanced C;DBMS;Cloud Computing;Discrete Maths;Data Visualization
1116,Kevin Mendez,Fundamentals EEE
1117,Melinda Moran,Microprocessors;Computer Networks;OOPS;Data Visualization
1118,Frederick Bullock,OOPS;Programming Paradigms;OS
1119,Stephen Massey,Java Programming;DBMS;IOT
1120,Brian Maldonado,Computer Networks;Compiler Design;Java Programming
1121,Mr. Troy Mueller,Discrete Maths;Blockchain Technologies;Data Visualization;Computer Networks
1122,Mary Chambers,Data Visualization;Java Programming;OS
1123,Shelia Vargas,Discrete Maths;Compiler Design;Programming Paradigms;DBMS
1124,Tyler Henry,OS;OOPS;Computer Networks;Data Visualization
1125,Stephen Noble,Java Programming;IOT;Microprocessors
1126,Michelle Mcbride,IOT;Data Visualization;OS;OOPS;Advanced C
1127,Amber Davis,Microprocessors;Java Programming
1128,Krystal Cisneros,Java Programming;Computer Networks;OOPS;Blockchain Technologies;DBMS;Programming Paradigms;Fundamentals EEE
1129,Devin Wallace,Discrete Maths;OOPS;IOT;Compiler Design;DBMS
1130,Jasmine Adams,Cloud Computing;Computer Networks;Fundamentals EEE;Programming Paradigms;Microprocessors
1131,Michelle Hernandez,Java Programming;DBMS;OS;Blockchain Technologies;Advanced C;IOT
1132,Brandon Schultz,Java Programming
1133,Samantha Pollard,Microprocessors;Blockchain Technologies;Programming Paradigms;Java Programming;Data Visualization;Discrete Maths
1134,Deborah Green,Programming Paradigms;Fundamentals EEE;Discrete Maths;DSA;OS;Computer Networks;Cloud Computing
1135,Matthew Taylor,Computer Networks;Discrete Maths;IOT;DSA;Compiler Design;Blockchain Technologies;Microprocessors
1136,Sharon Rhodes,Java Programming;Microprocessors;OS;DBMS;Cloud Computing
1137,Timothy Francis,OS;Advanced C;Programming Paradigms;Computer Networks;Compiler Design
1138,Jessica Coleman,Data Visualization;Microprocessors;IOT;Java Programming
1139,Linda Rivera,Java Programming
1140,Stephanie Mcgee,Discrete Maths;OOPS;DBMS;OS;Computer Networks;Fundamentals EEE
1141,Lisa Gray,Blockchain Technologies;Computer Networks;Microprocessors;Advanced C;OS;Cloud Computing
1142,James Collins,Microprocessors;Data Visualization
1143,Cheryl Casey,Blockchain Technologies;Discrete Maths;Cloud Computing;Microprocessors;Java Programming;Programming Paradigms
1144,Jeffrey Oconnor,IOT;Java Programming;Microprocessors;Compiler Design;Discrete Maths
1145,Kayla Williams,Cloud Computing;Discrete Maths;Advanced C;Java Programming
1146,Dustin Reid,Cloud Computing
1147,Stephanie Watts,DSA
1148,Joseph Pittman,Cloud Computing;Microprocessors;OS;DBMS;Advanced C;Programming Paradigms
1149,Jesus Bell,DSA;Data Visualization;Programming Paradigms
1150,Miguel Macdonald,Cloud Computing;Data Visualization
1151,Cheryl Mueller,Compiler Design;Data Visualization;Cloud Computing;OS;IOT;Java Programming
1152,Franklin Mcgee,Java Programming;Microprocessors
1153,Anthony Ramirez,Compiler Design;DSA;Microprocessors;OS
1154,Tiffany Allen,Compiler Design;Cloud Computing;Programming Paradigms
1155,Tammy Davis,OS;Microprocessors;IOT;Advanced C
1156,Kathleen Campbell,OS;Programming Paradigms;IOT;Fundamentals EEE;Computer Networks;Advanced C
1157,Yvonne Howard,DSA;Fundamentals EEE;Discrete Maths;Java Programming;Computer Networks;Cloud Computing
1158,Jack Martinez,Java Programming;OS;Fundamentals EEE
1159,Sarah Morris,Java Programming;Compiler Design;IOT;Blockchain Technologies
1160,Steven Mcclure,Blockchain Technologies;Data Visualization;OOPS;Microprocessors;Java Programming;DSA
1161,Tina Singleton,Discrete Maths;Computer Networks;Fundamentals EEE
1162,James Shepard,Compiler Design;Microprocessors
1163,Daniel Miller,Advanced C;Compiler Design;OS
1164,Rachel Gomez,OOPS
1165,Elaine Williams,DBMS;Fundamentals EEE
1166,Jamie Holland,Data Visualization;DSA;OS;Blockchain Technologies;Fundamentals EEE;Microprocessors;Java Programming
1167,John Hawkins,OOPS;Cloud Computing
1168,David Curtis,Computer Networks;Programming Paradigms;DBMS;Fundamentals EEE;Microprocessors;Discrete Maths
1169,Nicholas Patrick,Blockchain Technologies;Compiler Design;Advanced C;Fundamentals EEE;DBMS;OS;Java Programming
1170,Tony Khan,Blockchain Technologies;OOPS;IOT;Compiler Design;Microprocessors
1171,Bianca Peters,Computer Networks;OS;Advanced C;DSA;Microprocessors
1172,Ricardo Walker,OOPS;Java Programming;Discrete Maths;Microprocessors;Cloud Computing
1173,Haley Rogers,OOPS;OS
1174,Andrew Simmons,Compiler Design;OS
1175,Jason Lindsey,DBMS;Computer Networks
1176,Keith Hall,Advanced C;Java Programming
1177,Frederick Salinas,Fundamentals EEE;Advanced C;Compiler Design;Discrete Maths
1178,Hannah Collins,Blockchain Technologies;IOT
1179,Joseph Flynn,IOT;Blockchain Technologies;Discrete Maths;Java Programming;Advanced C
1180,Nathaniel Roberts,Programming Paradigms;Fundamentals EEE;Java Programming;IOT
1181,Jill Nguyen,Fundamentals EEE;IOT;DSA
1182,Jessica Ortega,Data Visualization;Computer Networks;Fundamentals EEE;Cloud Computing;DBMS;Programming Paradigms
1183,Tammy Daniel,Programming Paradigms;DSA;Cloud Computing;OS;Fundamentals EEE;Java Programming
1184,Lisa Bautista,DBMS;Discrete Maths;Advanced C;Computer Networks;OS;Programming Paradigms
1185,Evan Jimenez,Computer Networks
1186,Bradley Myers,DSA;OS;Microprocessors;Computer Networks
1187,Kaitlin Buckley DDS,Fundamentals EEE
1188,Joshua Davis,Java Programming;Cloud Computing;Fundamentals EEE;DSA;Blockchain Technologies;Computer Networks;OOPS
1189,Ana Buck,Compiler Design;Programming Paradigms;Java Programming;Fundamentals EEE;DBMS;OOPS
1190,Jessica Porter,OS;OOPS;Cloud Computing
1191,Crystal Martin,Discrete Maths;Microprocessors;IOT;Data Visualization;OOPS;OS
1192,Tanya Howard,DSA;Fundamentals EEE;Advanced C;Compiler Design;OS;OOPS
1193,Steven Martinez,Data Visualization
1194,Janet Jenkins,Data Visualization;Compiler Design;OS;Advanced C;Microprocessors
1195,Angela Williams,Blockchain Technologies;OS;DSA;Cloud Computing;Fundamentals EEE;OOPS
1196,Aaron Guerrero,Blockchain Technologies;OS;DBMS;Compiler Design
1197,Nathan Neal,Computer Networks
1198,Matthew Conley,OOPS;Blockchain Technologies;Cloud Computing;DSA;Advanced C;Computer Networks;Data Visualization
1199,Michael Lopez,OOPS;Computer Networks;Compiler Design;Advanced C;Discrete Maths
1200,Brian Davis,DBMS;Microprocessors
1201,Lindsey Stanley,Data Visualization;IOT;DBMS;Programming Paradigms;Fundamentals EEE;OS
1202,Crystal Nicholson,Cloud Computing;DSA;DBMS;Computer Networks
1203,Jacob Lopez,OOPS;Compiler Design
1204,Michael Baker,Compiler Design;Discrete Maths;OOPS;Cloud Computing;DBMS;Advanced C;Microprocessors
1205,Melanie Scott,Fundamentals EEE;Discrete Maths;IOT;Cloud Computing;Data Visualization
1206,Alexis Ho,DSA;Fundamentals EEE;Microprocessors;DBMS;Java Programming
1207,Wendy Bass,Cloud Computing;Data Visualization
1208,Peter Giles,Microprocessors;Blockchain Technologies;IOT;Data Visualization;Java Programming
1209,Eric Martinez,OOPS;Advanced C;Fundamentals EEE;Computer Networks;Programming Paradigms;DSA;Java Programming
1210,Rebecca Thomas,Programming Paradigms;Compiler Design;Microprocessors;DBMS
1211,Daniel Rangel,Cloud Computing;Microprocessors
1212,Lindsey Padilla,Advanced C
1213,Nancy Cole,Cloud Computing;Computer Networks;Discrete Maths;Advanced C;OS;Data Visualization
1214,Nicholas Lopez,Fundamentals EEE;Discrete Maths;Compiler Design;Computer Networks
1215,Diana Johnson,Fundamentals EEE;OS;Discrete Maths;Cloud Computing;Compiler Design
1216,Alan Shannon,OS;Advanced C
1217,Madison Chang,Data Visualization
1218,Jennifer Lee,DBMS;OS;Advanced C;Cloud Computing;Programming Paradigms;Data Visualization
1219,Kelly Gibson,IOT;OS;Advanced C
1220,Michelle Williams,DSA;Cloud Computing;IOT
1221,Melissa Tucker,DSA;DBMS;OS
1222,Steven Buck,Microprocessors
1223,Michael King,DSA;Fundamentals EEE
1224,Jason Terry,IOT;Blockchain Technologies;Compiler Design;Java Programming
1225,Daniel Wright,Data Visualization;DBMS;Computer Networks;OOPS
1226,Jonathan White,DBMS;IOT;Advanced C;OOPS;Compiler Design;Data Visualization
1227,Mrs. Dawn Lawson,Compiler Design;OOPS;Fundamentals EEE
1228,Lindsay Cortez,Blockchain Technologies;DBMS;OS
1229,Scott Little,DBMS;Blockchain Technologies;Computer Networks;OOPS
1230,Ronald Rose,Java Programming;Data Visualization;Programming Paradigms
1231,Mary Houston,DBMS;OS;DSA
1232,Dr. Aaron Faulkner,Discrete Maths;Fundamentals EEE
1233,Edward Brown,Compiler Design;Microprocessors;Advanced C;Fundamentals EEE;OS;DBMS;Data Visualization
1234,Michael Richard,Cloud Computing;Fundamentals EEE;Discrete Maths;Advanced C
1235,Corey Williams,OOPS;Computer Networks
1236,Chelsea Johnson,Microprocessors;Java Programming;Fundamentals EEE;Programming Paradigms;Blockchain Technologies;Discrete Maths;Compiler Design
1237,Sarah Sanchez,Microprocessors;Data Visualization;DBMS;OOPS;IOT;Advanced C;Fundamentals EEE
1238,David Phillips,Programming Paradigms;Advanced C;DBMS;OS;Compiler Design;Blockchain Technologies;Cloud Computing
1239,Kevin Wright,OOPS;Compiler Design;OS;Fundamentals EEE;IOT;Blockchain Technologies;Cloud Computing
1240,Jennifer Pope,Java Programming;Advanced C;Cloud Computing;Computer Networks;IOT;DBMS
1241,Kimberly Anderson,Computer Networks;OS
1242,Katie Brown,Advanced C;Microprocessors;Fundamentals EEE
1243,Sandra Smith,Cloud Computing
1244,Denise Montgomery,DSA;Advanced C;Java Programming;IOT
1245,Evan French,Java Programming;Cloud Computing
1246,Cynthia Rose,Advanced C;Blockchain Technologies;Programming Paradigms;OS;Data Visualization;IOT;Computer Networks
1247,Richard Wilson,Microprocessors;Discrete Maths;DBMS;Computer Networks
1248,Margaret Phillips,DBMS;Data Visualization;Blockchain Technologies;OOPS;Java Programming;Cloud Computing
1249,Dennis Wagner,IOT;Advanced C;OOPS;Blockchain Technologies
1250,Tina Woods,OOPS;DSA;Data Visualization;Compiler Design
1251,Andres Steele,DBMS;Java Programming;OS;OOPS;IOT;Programming Paradigms
1252,Stephanie Kelley,OS;DSA;OOPS;Cloud Computing;Data Visualization
1253,Andrea Stewart,Fundamentals EEE;Programming Paradigms;Microprocessors;DSA;Discrete Maths;DBMS
1254,Meghan Williams,Data Visualization
1255,Amanda Fuller,OS;Computer Networks;Data Visualization;Programming Paradigms;DBMS;Blockchain Technologies;Compiler Design
1256,Andrea Woods,Data Visualization;Fundamentals EEE;Programming Paradigms;DBMS;Advanced C
